Sr No.,District,Service,full_address,Latitude,Longitude,service_category,nearest_neighbor_km,local_support_count_15km,district_center_distance_km,suspected_geocode_outlier
726,South 24 Parganas,Bharat Petrol Pump Canning Basanti Rd Kathalberia South 24 Parganas 743329 Ph 9732520105,"Bharat Petrol Pump Canning Basanti Rd Kathalberia South 24 Parganas 743329 Ph 9732520105, petrol pump, S24, West Bengal, India",22.3022966,88.6863587,Fuel Station,3.062612980923952,1,47.0672868689123,False
727,South 24 Parganas,Tridev Service Station Pailan South 24 Parganas Ph 8240388651  9433014831,"Tridev Service Station Pailan South 24 Parganas Ph 8240388651  9433014831, S24, West Bengal, India",22.429262,88.3069213,Fuel Station,0.0,26,11.859230128807523,False
728,South 24 Parganas,K C Paul Service Station Budge Budge South 24 Parganas Ph 9681244927,"K C Paul Service Station Budge Budge South 24 Parganas Ph 9681244927, S24, West Bengal, India",22.4736564,88.1739326,Fuel Station,0.0,24,15.117408605277406,False
729,South 24 Parganas,Auto Car Service Station Budge Budge South 24 Parganas Ph 9831849070  9874141746,"Auto Car Service Station Budge Budge South 24 Parganas Ph 9831849070  9874141746, S24, West Bengal, India",22.6845119,88.4176104,Fuel Station,1.304711022007345,72,41.96325686854788,False
730,South 24 Parganas,Budge Budge Service Station Budge Budge South 24 Parganas Ph 9143297448,"Budge Budge Service Station Budge Budge South 24 Parganas Ph 9143297448, S24, West Bengal, India",22.4736564,88.1739326,Fuel Station,0.0,24,15.117408605277406,False
731,South 24 Parganas,Radha Rani Petrol Pump Budge Budge South 24 Parganas Ph 9674136792,"Radha Rani Petrol Pump Budge Budge South 24 Parganas Ph 9674136792, petrol pump, S24, West Bengal, India",22.5131872,88.3236347,Fuel Station,3.726400549447197,48,20.609801040582546,False
732,South 24 Parganas,Om Auto Petrol Pump Budge Budge South 24 Parganas Ph 8336927945,"Om Auto Petrol Pump Budge Budge South 24 Parganas Ph 8336927945, petrol pump, S24, West Bengal, India",22.5857451,88.32763680000001,Fuel Station,0.7877859823612219,81,28.163002076566567,False
733,South 24 Parganas,P M Enterprise Budge Budge South 24 Parganas Ph 9051095159,"P M Enterprise Budge Budge South 24 Parganas Ph 9051095159, S24, West Bengal, India",22.4736564,88.1739326,Other,0.0,24,15.117408605277406,False
734,South 24 Parganas,Suparna Filling Station Maheshtala South 24 Parganas Ph 9433034907,"Suparna Filling Station Maheshtala South 24 Parganas Ph 9433034907, S24, West Bengal, India",22.5359135,88.27908029999999,Fuel Station,2.535288884387636,65,21.39902095435982,False
735,South 24 Parganas,Tarun Service Station Amtala South 24 Parganas Ph 9830292308,"Tarun Service Station Amtala South 24 Parganas Ph 9830292308, S24, West Bengal, India",22.3705572,88.27178289999999,Fuel Station,0.735872215621471,10,4.8097472560598735,False
736,South 24 Parganas,Rintu Service Station Amtala South 24 Parganas Ph 9437126613,"Rintu Service Station Amtala South 24 Parganas Ph 9437126613, S24, West Bengal, India",22.383331,88.27326099999999,Fuel Station,0.5896658986736873,13,5.777625659160765,False
737,South 24 Parganas,Sampark Pump Amtala South 24 Parganas Ph 9330330530,"Sampark Pump Amtala South 24 Parganas Ph 9330330530, S24, West Bengal, India",22.3668822,88.2777344,Fuel Station,0.0,12,5.1715954204234675,False
738,South 24 Parganas,Khariberia Reliance Pump Khariberia Amtala South 24 Parganas Ph 9525403235,"Khariberia Reliance Pump Khariberia Amtala South 24 Parganas Ph 9525403235, S24, West Bengal, India",22.3668822,88.2777344,Fuel Station,0.0,12,5.1715954204234675,False
739,South 24 Parganas,Rahul Service Station Khariberia Amtala South 24 Parganas Ph 9748465651,"Rahul Service Station Khariberia Amtala South 24 Parganas Ph 9748465651, S24, West Bengal, India",22.3974207,88.2777239,Fuel Station,1.632511072939994,16,7.218039844396787,False
740,Jalpaiguri,Fulbari Petrol Pump Fulbari 9832300906,"Fulbari Petrol Pump Fulbari 9832300906, petrol pump, Jalpaiguri, West Bengal, India",26.6671059,88.4188101,Fuel Station,1.5539500889872973,49,31.480926857545672,False
741,Jalpaiguri,Jwala Hotel Telipara,"Jwala Hotel Telipara, restaurant, Jalpaiguri, West Bengal, India",26.7148353,88.46218909999999,Food/Lodging,0.8365543039168746,49,29.683728080179673,False
742,Jalpaiguri,Nanu Garage LRP More,"Nanu Garage LRP More, auto repair, Jalpaiguri, West Bengal, India",26.5214579,88.7195567,Vehicle Repair,1.129960450058831,9,6.57679145761502,False
743,Jalpaiguri,Roy  Cousin NH17 Near Mal Fire Station 03562255074,"Roy  Cousin NH17 Near Mal Fire Station 03562255074, Jalpaiguri, West Bengal, India",26.8648542,88.74218309999999,Other,5.902884547855781,2,31.681851560080514,False
744,Jalpaiguri,Taleb Hotel Vemtia,"Taleb Hotel Vemtia, restaurant, Jalpaiguri, West Bengal, India",26.5565404,88.99669109999999,Food/Lodging,2.588737078166245,4,27.611861978665807,False
745,Jalpaiguri,Subanna Garage Dhupguri,"Subanna Garage Dhupguri, auto repair, Jalpaiguri, West Bengal, India",26.5821321,89.0051441,Vehicle Repair,1.532145378997524,5,28.319973203209504,False
746,Jalpaiguri,Jalpaiguri Service Station Patkata 9733022000,"Jalpaiguri Service Station Patkata 9733022000, Jalpaiguri, West Bengal, India",26.5593267,88.73061419999999,Fuel Station,1.5109836178236729,9,2.5759816753724336,False
747,Jalpaiguri,Pankha Hotel Jhajangi,"Pankha Hotel Jhajangi, restaurant, Jalpaiguri, West Bengal, India",26.5621642,88.8835837,Food/Lodging,0.0,7,16.361649382359627,False
748,Jalpaiguri,Sankar Garage Jhajangi,"Sankar Garage Jhajangi, auto repair, Jalpaiguri, West Bengal, India",26.5621642,88.8835837,Vehicle Repair,0.0,7,16.361649382359627,False
749,Jalpaiguri,Sarkar Service DVC Rd 9434004911,"Sarkar Service DVC Rd 9434004911, Jalpaiguri, West Bengal, India",26.7212659,88.4383052,Other,1.2205443316945976,49,32.099505002071616,False
750,Jalpaiguri,BBS Dhaba Gosala More,"BBS Dhaba Gosala More, restaurant, Jalpaiguri, West Bengal, India",26.5417319,88.7116276,Food/Lodging,1.4796912016331591,9,4.408328282584406,False
751,Jalpaiguri,Champu Garage Balapara,"Champu Garage Balapara, auto repair, Jalpaiguri, West Bengal, India",26.5599182,88.74579159999999,Vehicle Repair,1.5109836178236729,11,3.4184753915968265,False
752,Jalpaiguri,Jay Maa Di Service Jalpaiguri Highway 9817600492,"Jay Maa Di Service Jalpaiguri Highway 9817600492, Jalpaiguri, West Bengal, India",26.5591635,88.7091671,Other,1.9536956867199826,9,2.630712419895205,False
753,Jalpaiguri,Kallan Dhaba Sariam,"Kallan Dhaba Sariam, restaurant, Jalpaiguri, West Bengal, India",26.8684302,88.5809101,Food/Lodging,0.8539056224674465,3,34.873322612102235,False
754,Jalpaiguri,Sarkar Automobile Kortowa,"Sarkar Automobile Kortowa, Jalpaiguri, West Bengal, India",26.5937307,88.4988994,Vehicle Repair,6.542000365448069,14,22.069548846891905,False
755,Jalpaiguri,Nandi Automobiles Haldibari More 9475896024,"Nandi Automobiles Haldibari More 9475896024, Jalpaiguri, West Bengal, India",26.5346422,88.6623975,Vehicle Repair,4.960409009875087,8,7.703906081955371,False
756,Jalpaiguri,Lama Hotel Oldabari,"Lama Hotel Oldabari, restaurant, Jalpaiguri, West Bengal, India",26.8723238,88.61427839999999,Food/Lodging,2.5036567029062877,3,34.1061877576465,False
757,Jalpaiguri,Santosh Garage near Army Camp,"Santosh Garage near Army Camp, auto repair, Jalpaiguri, West Bengal, India",26.5315179,88.7211617,Vehicle Repair,1.129960450058831,9,5.458269723990032,False
758,Jalpaiguri,Pathasathi at Lataguri,"Pathasathi at Lataguri, Jalpaiguri, West Bengal, India",26.7148217,88.76382939999999,Other,16.226598494648467,0,15.537474214359236,False
759,Jalpaiguri,Dulal Garage Nagrakata High Rd,"Dulal Garage Nagrakata High Rd, auto repair, Jalpaiguri, West Bengal, India",26.7321049,88.4048457,Vehicle Repair,0.24193575636849138,48,35.59376451156598,False
760,Jalpaiguri,Pathasathi at Chalsa,"Pathasathi at Chalsa, Jalpaiguri, West Bengal, India",26.8815374,88.7986806,Other,5.902884547855781,1,34.354807959806614,False
761,Jalpaiguri,Jalpaiguri Recovery Van Service Jalpaiguri Highway 9734962816,"Jalpaiguri Recovery Van Service Jalpaiguri Highway 9734962816, Jalpaiguri, West Bengal, India",26.7260886,88.4272656,Other,0.9673625294281029,48,33.31840245267612,False
762,Jalpaiguri,Hotel Swagat Line Hotel More,"Hotel Swagat Line Hotel More, restaurant, Jalpaiguri, West Bengal, India",26.6409211,88.42769129999999,Food/Lodging,0.0,52,29.858993018237516,False
763,Jalpaiguri,Santos Garage Maynaguri Bypass 9434491474,"Santos Garage Maynaguri Bypass 9434491474, auto repair, Jalpaiguri, West Bengal, India",26.5738294,88.8214984,Vehicle Repair,3.18780551151497,10,10.085946187421818,False
764,Jalpaiguri,Kali Dhaba Paharpur 7001028658,"Kali Dhaba Paharpur 7001028658, restaurant, Jalpaiguri, West Bengal, India",26.5730056,88.7253393,Food/Lodging,1.6089545779384953,9,0.9789746675919255,False
765,Jalpaiguri,Soho Hotel Maynaguri Bypass,"Soho Hotel Maynaguri Bypass, restaurant, Jalpaiguri, West Bengal, India",26.5484665,88.8065568,Food/Lodging,3.18780551151497,11,9.287698452970247,False
766,Jalpaiguri,Sainik Dhaba Dhupguri 9735956920,"Sainik Dhaba Dhupguri 9735956920, restaurant, Jalpaiguri, West Bengal, India",26.579068,88.9901225,Food/Lodging,1.532145378997524,4,26.82658953247164,False
767,Jalpaiguri,Highway Dhaba Dhupguri,"Highway Dhaba Dhupguri, restaurant, Jalpaiguri, West Bengal, India",26.8708135,88.58909380000001,Food/Lodging,0.8539056224674465,2,34.80410892590673,False
768,Paschim Medinipur,Nundy Brothers Chandrakona Rd 9635608944,"Nundy Brothers Chandrakona Rd 9635608944, Paschim Medinipur, West Bengal, India",22.7013811,87.51168299999999,Other,18.248576218051543,0,37.444406169918366,False
769,Paschim Medinipur,Sikandar Singh NH6 9002521919,"Sikandar Singh NH6 9002521919, Paschim Medinipur, West Bengal, India",22.5045936,87.460397,Other,0.0,4,16.673244754295542,False
770,Paschim Medinipur,Bhandari Auto Kharagpur NH6 9800041944,"Bhandari Auto Kharagpur NH6 9800041944, Paschim Medinipur, West Bengal, India",22.3304287,87.3355874,Other,0.0,15,8.246627587354682,False
771,Paschim Medinipur,Ideal Filling Station Battala Chok 0322265783,"Ideal Filling Station Battala Chok 0322265783, Paschim Medinipur, West Bengal, India",22.4180804,87.3237632,Fuel Station,1.9378452434088618,16,2.2197894186322467,False
772,Paschim Medinipur,Sukhinder Singh 9434320191,"Sukhinder Singh 9434320191, Paschim Medinipur, West Bengal, India",22.5045936,87.460397,Other,0.0,4,16.673244754295542,False
773,Paschim Medinipur,Paraj Motors 7479044766,"Paraj Motors 7479044766, Paschim Medinipur, West Bengal, India",22.3678321,87.3398089,Vehicle Repair,1.6819842719670834,16,4.077340666593225,False
774,Paschim Medinipur,Ayantika Oil Daspur 9434243372,"Ayantika Oil Daspur 9434243372, Paschim Medinipur, West Bengal, India",22.3074229,87.3197852,Fuel Station,3.030879788349492,15,10.98494374240609,False
775,Paschim Medinipur,Bhandari Auto Kharagpur NH6 9732549889,"Bhandari Auto Kharagpur NH6 9732549889, Paschim Medinipur, West Bengal, India",22.3304287,87.3355874,Other,0.0,15,8.246627587354682,False
776,Paschim Medinipur,Indra Automobile Indra Kharagpur 03222225743,"Indra Automobile Indra Kharagpur 03222225743, Paschim Medinipur, West Bengal, India",22.353138,87.3359263,Vehicle Repair,1.6819842719670834,16,5.723602301115958,False
777,Paschim Medinipur,Madan Body Garage NH6 9932049503,"Madan Body Garage NH6 9932049503, auto repair, Paschim Medinipur, West Bengal, India",22.7430474,87.3395906,Vehicle Repair,0.0,4,37.64475886845205,False
778,Paschim Medinipur,Swadeshi Highway Centre Jakpur 9604919873,"Swadeshi Highway Centre Jakpur 9604919873, Paschim Medinipur, West Bengal, India",22.375399,87.38851509999999,Other,3.4295928539487734,18,5.98098584503476,False
779,Paschim Medinipur,Ghanna Body Garage NH6 9332973434,"Ghanna Body Garage NH6 9332973434, auto repair, Paschim Medinipur, West Bengal, India",22.7430474,87.3395906,Vehicle Repair,0.0,4,37.64475886845205,False
780,Paschim Medinipur,Mahamaya Fuel Station Bhadutala 9474027816,"Mahamaya Fuel Station Bhadutala 9474027816, petrol pump, Paschim Medinipur, West Bengal, India",22.4791488,87.32596869999999,Fuel Station,4.933484790940442,12,8.417805497961169,False
781,Paschim Medinipur,Ashoka Service Station Salboni 03227285221,"Ashoka Service Station Salboni 03227285221, Paschim Medinipur, West Bengal, India",22.642257,87.3190065,Fuel Station,3.0318653329755225,4,26.521784151465724,False
782,Paschim Medinipur,Parul Service Station Hosnabad 9932741736,"Parul Service Station Hosnabad 9932741736, Paschim Medinipur, West Bengal, India",22.4148577,87.34260139999999,Fuel Station,0.0,16,1.192590672642026,False
783,Paschim Medinipur,Deshbandhu Service Station Indra Kharagpur 03222225632,"Deshbandhu Service Station Indra Kharagpur 03222225632, Paschim Medinipur, West Bengal, India",22.3382443,87.2764047,Fuel Station,5.626435987190868,15,9.82293118436824,False
784,Paschim Medinipur,Belda Filling Station 9434105020,"Belda Filling Station 9434105020, Paschim Medinipur, West Bengal, India",22.0758421,87.3412438,Fuel Station,21.803935610572545,0,36.54548162608546,False
785,Paschim Medinipur,National Highway Filling Station 9434320094,"National Highway Filling Station 9434320094, Paschim Medinipur, West Bengal, India",22.3941422,87.5639247,Fuel Station,6.937882124641338,2,23.09147927569141,False
786,Purba Medinipur,Shree Krishna Filling Station NH116B Thakurnagar 9730957081,"Shree Krishna Filling Station NH116B Thakurnagar 9730957081, Purba Medinipur, West Bengal, India",21.9681713,87.80652189999999,Fuel Station,0.0,11,24.148463807199835,False
787,Purba Medinipur,Punaji Dhaba Babalichak 8967792958,"Punaji Dhaba Babalichak 8967792958, restaurant, Purba Medinipur, West Bengal, India",21.6246545,87.52869439999999,Food/Lodging,0.0,7,68.94445536570522,False
788,Purba Medinipur,Biswakarma Auto Care Balisai Tamralip Cont 9002768000,"Biswakarma Auto Care Balisai Tamralip Cont 9002768000, Purba Medinipur, West Bengal, India",22.3158042,87.9100675,Other,0.0,33,17.550712684807177,False
789,Purba Medinipur,Kalinga Auto Service Station NH116B Kolaghat 9434008113,"Kalinga Auto Service Station NH116B Kolaghat 9434008113, Purba Medinipur, West Bengal, India",22.4229321,87.8590698,Vehicle Repair,0.0,23,26.830664101992724,False
790,Purba Medinipur,Hotel Highway Kasupara NH41 9933808864,"Hotel Highway Kasupara NH41 9933808864, restaurant, Purba Medinipur, West Bengal, India",22.5770183,88.1963924,Food/Lodging,0.0,57,58.66522809595078,False
791,Purba Medinipur,Mahindra Star India Agencies Haldiya Purba Medinipur 9731253008,"Mahindra Star India Agencies Haldiya Purba Medinipur 9731253008, Purba Medinipur, West Bengal, India",22.3763556,87.3551767,Other,0.0,16,51.79789962816426,False
792,Purba Medinipur,Hera Fuel NH116B Durgapur 9472006735,"Hera Fuel NH116B Durgapur 9472006735, petrol pump, Purba Medinipur, West Bengal, India",21.9329728,87.7782515,Fuel Station,0.0,11,28.293674047335237,False
793,Purba Medinipur,Jony Hotel Near Nandakumar 8583961409,"Jony Hotel Near Nandakumar 8583961409, restaurant, Purba Medinipur, West Bengal, India",22.1889496,87.918931,Food/Lodging,0.0,23,10.78425382335753,False
794,Purba Medinipur,Prerna Motors Mahalia Tamralip Cont 9436563222,"Prerna Motors Mahalia Tamralip Cont 9436563222, Purba Medinipur, West Bengal, India",21.9372879,87.77633329999999,Vehicle Repair,0.0,11,27.84513101434202,False
795,Purba Medinipur,Bhagwati Machine SKUS Fuel Pump NH116B Contai Bypass 9327629657,"Bhagwati Machine SKUS Fuel Pump NH116B Contai Bypass 9327629657, petrol pump, Purba Medinipur, West Bengal, India",21.7705614,87.739727,Fuel Station,0.0,19,46.744733199186165,False
797,Purba Medinipur,Amanat Auto Care NH6 Radharam Purba Medinipur 9002368907,"Amanat Auto Care NH6 Radharam Purba Medinipur 9002368907, Purba Medinipur, West Bengal, India",22.434861,87.32885209999999,Other,0.0,16,57.1318375931787,False
798,Purba Medinipur,Contai Fuel NH116B Contai Bypass 9731505944,"Contai Fuel NH116B Contai Bypass 9731505944, petrol pump, Purba Medinipur, West Bengal, India",21.7772411,87.7447679,Fuel Station,0.0,19,45.928260767492795,False
799,Purba Medinipur,Hotel Sunday Kasupara NH41 9738097765,"Hotel Sunday Kasupara NH41 9738097765, restaurant, Purba Medinipur, West Bengal, India",22.2299426,87.901444,Food/Lodging,0.0,27,10.259926676606812,False
800,Purba Medinipur,Satyam Auto Electric Barahaiya Kolaghat Purba Medinipur,"Satyam Auto Electric Barahaiya Kolaghat Purba Medinipur, Purba Medinipur, West Bengal, India",22.4352325,87.8606813,Other,0.0,23,28.206608600876795,False
801,Purba Medinipur,Contai Oil Station NH116B Contai Central Bus Stand 9932741736,"Contai Oil Station NH116B Contai Central Bus Stand 9932741736, Purba Medinipur, West Bengal, India",21.7759634,87.7338197,Fuel Station,0.0,19,46.257654151884424,False
802,Purba Medinipur,Royal Dhaba Babalichak 9732506572,"Royal Dhaba Babalichak 9732506572, restaurant, Purba Medinipur, West Bengal, India",22.0836145,88.0483082,Food/Lodging,0.0,13,26.622666949524554,False
803,Purba Medinipur,Ramananda Body Garage Mahalia Purba Medinipur,"Ramananda Body Garage Mahalia Purba Medinipur, auto repair, Purba Medinipur, West Bengal, India",21.9372879,87.77633329999999,Vehicle Repair,0.0,11,27.84513101434202,False
804,Purba Medinipur,MS Debu Petrol Pump NH116B Contai 9432139785,"MS Debu Petrol Pump NH116B Contai 9432139785, petrol pump, Purba Medinipur, West Bengal, India",21.7791659,87.7348305,Fuel Station,0.0,19,45.88863449164544,False
805,Purba Medinipur,Shree Radha Hotel Near Nandakumar Contai 9153357990,"Shree Radha Hotel Near Nandakumar Contai 9153357990, restaurant, Purba Medinipur, West Bengal, India",22.0024184,87.8142677,Food/Lodging,0.0,11,20.327166477141116,False
806,Purba Medinipur,Manna Garage Kolaghat NH41 Purba Medinipur,"Manna Garage Kolaghat NH41 Purba Medinipur, auto repair, Purba Medinipur, West Bengal, India",22.3337497,87.8703106,Vehicle Repair,0.0,31,17.493232305655248,False
807,Purba Medinipur,Prince Fuel Centre Digha Orissa Border 9733458000,"Prince Fuel Centre Digha Orissa Border 9733458000, petrol pump, Purba Medinipur, West Bengal, India",21.7188483,87.5613118,Fuel Station,0.0,9,58.05092649019494,False
808,Purba Medinipur,Express Food Plaza NH41 Kolaghat Purba Medinipur 7407744462,"Express Food Plaza NH41 Kolaghat Purba Medinipur 7407744462, Purba Medinipur, West Bengal, India",22.4331798,87.8673096,Food/Lodging,0.0,23,28.106066544240182,False
809,Purba Medinipur,Munir Rahaman Garage NH41 Ramnagar Tamralip Purba Medinipur 9002713455,"Munir Rahaman Garage NH41 Ramnagar Tamralip Purba Medinipur 9002713455, auto repair, Purba Medinipur, West Bengal, India",22.2299426,87.901444,Vehicle Repair,0.0,27,10.259926676606812,False
810,Purba Medinipur,Civic House Nandakumar Contai 9434516500,"Civic House Nandakumar Contai 9434516500, Purba Medinipur, West Bengal, India",22.1802203,87.8968842,Other,0.0,21,8.524772793924724,False
811,Purba Medinipur,Driver Inn Restaurant NH41 Kolaghat Purba Medinipur 8370951071,"Driver Inn Restaurant NH41 Kolaghat Purba Medinipur 8370951071, Purba Medinipur, West Bengal, India",22.4346125,87.8631719,Food/Lodging,0.0,23,28.183272295554993,False
812,Purba Medinipur,Maa Annapurna Automobile NH116B Nandakumar 9734386454,"Maa Annapurna Automobile NH116B Nandakumar 9734386454, Purba Medinipur, West Bengal, India",22.1866157,87.9179315,Vehicle Repair,0.0,23,10.674597010101134,False
813,Purba Medinipur,Shri Bishnu Hotel  Restaurant NH41 Panisra Purba Medinipur,"Shri Bishnu Hotel  Restaurant NH41 Panisra Purba Medinipur, restaurant, Purba Medinipur, West Bengal, India",22.6352862,87.3475672,Food/Lodging,0.0,4,69.3259360391238,False
814,Purba Medinipur,New Tituman Hotel Contai Rupnarayan Bypass 8001754033,"New Tituman Hotel Contai Rupnarayan Bypass 8001754033, restaurant, Purba Medinipur, West Bengal, India",21.778109,87.7517427,Food/Lodging,0.0,19,45.72600620678365,False
815,Purba Medinipur,Satyamayan Restaurant Panisra Purba Medinipur,"Satyamayan Restaurant Panisra Purba Medinipur, Purba Medinipur, West Bengal, India",22.3918838,87.7415948,Food/Lodging,0.0,19,24.165269069215906,False
816,Purba Medinipur,Sandhya Resort Contai Rupnarayan Bypass NH41,"Sandhya Resort Contai Rupnarayan Bypass NH41, Purba Medinipur, West Bengal, India",21.778109,87.7517427,Other,0.0,19,45.72600620678365,False
817,Purba Medinipur,SN Hotel Panisra Purba Medinipur 9931508609,"SN Hotel Panisra Purba Medinipur 9931508609, restaurant, Purba Medinipur, West Bengal, India",21.9372879,87.77633329999999,Food/Lodging,0.0,11,27.84513101434202,False
818,Purba Medinipur,Manu Hotel Padmapukur Contai,"Manu Hotel Padmapukur Contai, restaurant, Purba Medinipur, West Bengal, India",21.778109,87.7517427,Food/Lodging,0.0,19,45.72600620678365,False
819,Purba Medinipur,Sandipa Hotel NH41 Kolaghat Purba Medinipur 9802833511,"Sandipa Hotel NH41 Kolaghat Purba Medinipur 9802833511, restaurant, Purba Medinipur, West Bengal, India",22.4332966,87.86619069999999,Food/Lodging,0.0,23,28.096697582617452,False
820,Purba Medinipur,KEPS Restaurant Central Bus Stand Contai,"KEPS Restaurant Central Bus Stand Contai, Purba Medinipur, West Bengal, India",21.7765447,87.7343085,Food/Lodging,0.0,19,46.185038778038226,False
821,Purba Medinipur,DPUR Hotel NH41 Tamralip Purba Medinipur 9733603642,"DPUR Hotel NH41 Tamralip Purba Medinipur 9733603642, restaurant, Purba Medinipur, West Bengal, India",21.616072,87.4828902,Food/Lodging,0.0,7,71.93093433291183,False
822,Purba Medinipur,Nikita Restaurant Central Bus Stand Contai,"Nikita Restaurant Central Bus Stand Contai, Purba Medinipur, West Bengal, India",21.7762181,87.73407689999999,Food/Lodging,0.0,19,46.225039585746,False
823,Purba Medinipur,Sathi Hotel NH41 Purba Medinipur Contai 7047272777,"Sathi Hotel NH41 Purba Medinipur Contai 7047272777, restaurant, Purba Medinipur, West Bengal, India",22.2299426,87.901444,Food/Lodging,0.0,27,10.259926676606812,False
824,Purba Medinipur,Haldia Traders Company NH41 Haldia Dock Purba Medinipur 9862477131,"Haldia Traders Company NH41 Haldia Dock Purba Medinipur 9862477131, Purba Medinipur, West Bengal, India",22.0528525,88.0805324,Other,0.0,7,31.12818604889779,False
825,Purba Medinipur,Shree Bengal Restaurant NH41 Kolaghat Purba Medinipur 9002196937,"Shree Bengal Restaurant NH41 Kolaghat Purba Medinipur 9002196937, Purba Medinipur, West Bengal, India",22.4361033,87.5139743,Food/Lodging,0.0,5,41.62313832887499,False
826,Purba Medinipur,Indian Oil Petrol Pump Ramnagar Nandakumar Purba Medinipur 9434369085,"Indian Oil Petrol Pump Ramnagar Nandakumar Purba Medinipur 9434369085, petrol pump, Purba Medinipur, West Bengal, India",22.329796,87.339235,Fuel Station,0.0,15,51.460839536451175,False
827,Purba Medinipur,Star India NH41 Ramnagar Purba Medinipur 9153503099,"Star India NH41 Ramnagar Purba Medinipur 9153503099, Purba Medinipur, West Bengal, India",21.6745057,87.55930839999999,Other,0.0,7,62.58319134537648,False
828,Purba Medinipur,Maa Basantamma Filling Station Haldia Dock Purba Medinipur,"Maa Basantamma Filling Station Haldia Dock Purba Medinipur, Purba Medinipur, West Bengal, India",22.0403546,88.0869476,Fuel Station,0.0,7,32.38153163052802,False
829,Purba Medinipur,Hotel Royal Landmark NH41 Kolaghat Purba Medinipur 9987930426,"Hotel Royal Landmark NH41 Kolaghat Purba Medinipur 9987930426, restaurant, Purba Medinipur, West Bengal, India",22.3412787,87.8676021,Food/Lodging,0.0,31,18.199662647388806,False
830,Purba Medinipur,Satyamayan Service Station Kolaghat Purba Medinipur 0322825681,"Satyamayan Service Station Kolaghat Purba Medinipur 0322825681, Purba Medinipur, West Bengal, India",22.4352325,87.8606813,Fuel Station,0.0,23,28.206608600876795,False
831,Purba Medinipur,Gitanjali Filling Station Nandakumar Dock Kolaghat Purba Medinipur 9474759297,"Gitanjali Filling Station Nandakumar Dock Kolaghat Purba Medinipur 9474759297, Purba Medinipur, West Bengal, India",22.4352325,87.8606813,Fuel Station,0.0,23,28.206608600876795,False
832,Purba Medinipur,Bhowmik Krishi Seva Kendra Dhankhal Panchkura Tamralip Purba Medinipur 9083505858,"Bhowmik Krishi Seva Kendra Dhankhal Panchkura Tamralip Purba Medinipur 9083505858, Purba Medinipur, West Bengal, India",22.5449258,87.66674359999999,Other,0.0,1,42.77709661532194,False
833,Purba Medinipur,Tara Maa Fuel Station Mahisadal Haldia Road Purba Medinipur 9434386184,"Tara Maa Fuel Station Mahisadal Haldia Road Purba Medinipur 9434386184, petrol pump, Purba Medinipur, West Bengal, India",22.0728766,88.1388989,Fuel Station,0.0,13,35.69573345969026,False
834,Purba Medinipur,Bharat Petroleum Petrol Pump Naupala Mecheda Tamralip Purba Medinipur 8672174121,"Bharat Petroleum Petrol Pump Naupala Mecheda Tamralip Purba Medinipur 8672174121, petrol pump, Purba Medinipur, West Bengal, India",22.3006732,87.9258012,Fuel Station,0.0,27,17.221051322178763,False
835,Purba Medinipur,Emergency Fuel Station Ayapara Mecheda Purba Medinipur 8672134214,"Emergency Fuel Station Ayapara Mecheda Purba Medinipur 8672134214, petrol pump, Purba Medinipur, West Bengal, India",22.3129234,87.87204969999999,Fuel Station,0.0,35,15.394367549330267,False
836,Purba Medinipur,Nandakumar IOC Petrol Pump Mahisadal Mecheda Purba Medinipur 9732427610,"Nandakumar IOC Petrol Pump Mahisadal Mecheda Purba Medinipur 9732427610, petrol pump, Purba Medinipur, West Bengal, India",22.185225,87.99539209999999,Fuel Station,0.0,21,18.649100090289057,False
837,Purba Medinipur,Indian Oil Petrol Pump Near Mahisadal Tamralip Mecheda Purba Medinipur 7002157043,"Indian Oil Petrol Pump Near Mahisadal Tamralip Mecheda Purba Medinipur 7002157043, petrol pump, Purba Medinipur, West Bengal, India",22.1813597,87.9898205,Fuel Station,0.0,21,18.08078964530922,False
838,Purba Medinipur,Potara Filling Point Jagannathpur Mahisadal Purba Medinipur,"Potara Filling Point Jagannathpur Mahisadal Purba Medinipur, Purba Medinipur, West Bengal, India",22.1859336,87.99838779999999,Other,0.0,21,18.957662058150287,False
839,Kalimpong,Ratiram Banshilal Petrol Pump 10th mile Kalimpong Phno 9832047800,"Ratiram Banshilal Petrol Pump 10th mile Kalimpong Phno 9832047800, petrol pump, Kalimpong, West Bengal, India",27.0651291,88.4498991,Fuel Station,0.5675202927244429,9,0.5189022446797191,False
840,Kalimpong,Hotel Priyanka Gayel Kholan NH10 Kalimpong Phno 8116592937,"Hotel Priyanka Gayel Kholan NH10 Kalimpong Phno 8116592937, restaurant, Kalimpong, West Bengal, India",27.0295233,88.4279296,Food/Lodging,3.9524778788839496,8,4.070564602342252,False
841,Kalimpong,Mani Garage Rely road Kalimpong Phno 7679350707 Tika ram,"Mani Garage Rely road Kalimpong Phno 7679350707 Tika ram, auto repair, Kalimpong, West Bengal, India",27.0680793,88.4705054,Vehicle Repair,0.6223436284881627,9,2.2092066072399406,False
842,Kalimpong,Tashi Service Station 8th mile Kalimpong Phno 9434106749,"Tashi Service Station 8th mile Kalimpong Phno 9434106749, Kalimpong, West Bengal, India",27.1335106,88.57472229999999,Fuel Station,10.93966228435208,7,14.786903770911596,False
