Sr No.,District,Service,full_address,Latitude,Longitude
472,Purba Medinipur,Prince Fuel Centre Digha Orissa Border 9733458000,"Prince Fuel Centre Digha Orissa Border 9733458000, petrol pump, Purba Medinipur, West Bengal, India",21.7188483,87.5613118
473,Purba Medinipur,Express Food Plaza NH41 Kolaghat Purba Medinipur 7407744462,"Express Food Plaza NH41 Kolaghat Purba Medinipur 7407744462, Purba Medinipur, West Bengal, India",22.4331798,87.8673096
474,Purba Medinipur,Munir Rahaman Garage NH41 Ramnagar Tamralip Purba Medinipur 9002713455,"Munir Rahaman Garage NH41 Ramnagar Tamralip Purba Medinipur 9002713455, auto repair, Purba Medinipur, West Bengal, India",22.2299426,87.901444
475,Purba Medinipur,Civic House Nandakumar Contai 9434516500,"Civic House Nandakumar Contai 9434516500, Purba Medinipur, West Bengal, India",22.1802203,87.8968842
476,Purba Medinipur,Driver Inn Restaurant NH41 Kolaghat Purba Medinipur 8370951071,"Driver Inn Restaurant NH41 Kolaghat Purba Medinipur 8370951071, Purba Medinipur, West Bengal, India",22.4346125,87.8631719
477,Purba Medinipur,Maa Annapurna Automobile NH116B Nandakumar 9734386454,"Maa Annapurna Automobile NH116B Nandakumar 9734386454, Purba Medinipur, West Bengal, India",22.1866157,87.9179315
478,Purba Medinipur,Shri Bishnu Hotel  Restaurant NH41 Panisra Purba Medinipur,"Shri Bishnu Hotel  Restaurant NH41 Panisra Purba Medinipur, restaurant, Purba Medinipur, West Bengal, India",22.6352862,87.3475672
479,Purba Medinipur,New Tituman Hotel Contai Rupnarayan Bypass 8001754033,"New Tituman Hotel Contai Rupnarayan Bypass 8001754033, restaurant, Purba Medinipur, West Bengal, India",21.778109,87.7517427
480,Purba Medinipur,Satyamayan Restaurant Panisra Purba Medinipur,"Satyamayan Restaurant Panisra Purba Medinipur, Purba Medinipur, West Bengal, India",22.3918838,87.7415948
481,Purba Medinipur,Sandhya Resort Contai Rupnarayan Bypass NH41,"Sandhya Resort Contai Rupnarayan Bypass NH41, Purba Medinipur, West Bengal, India",21.778109,87.7517427
482,Purba Medinipur,SN Hotel Panisra Purba Medinipur 9931508609,"SN Hotel Panisra Purba Medinipur 9931508609, restaurant, Purba Medinipur, West Bengal, India",21.9372879,87.77633329999999
483,Purba Medinipur,Manu Hotel Padmapukur Contai,"Manu Hotel Padmapukur Contai, restaurant, Purba Medinipur, West Bengal, India",21.778109,87.7517427
484,Purba Medinipur,Sandipa Hotel NH41 Kolaghat Purba Medinipur 9802833511,"Sandipa Hotel NH41 Kolaghat Purba Medinipur 9802833511, restaurant, Purba Medinipur, West Bengal, India",22.4332966,87.86619069999999
485,Purba Medinipur,KEPS Restaurant Central Bus Stand Contai,"KEPS Restaurant Central Bus Stand Contai, Purba Medinipur, West Bengal, India",21.7765447,87.7343085
486,Purba Medinipur,DPUR Hotel NH41 Tamralip Purba Medinipur 9733603642,"DPUR Hotel NH41 Tamralip Purba Medinipur 9733603642, restaurant, Purba Medinipur, West Bengal, India",21.616072,87.4828902
487,Purba Medinipur,Nikita Restaurant Central Bus Stand Contai,"Nikita Restaurant Central Bus Stand Contai, Purba Medinipur, West Bengal, India",21.7762181,87.73407689999999
488,Purba Medinipur,Sathi Hotel NH41 Purba Medinipur Contai 7047272777,"Sathi Hotel NH41 Purba Medinipur Contai 7047272777, restaurant, Purba Medinipur, West Bengal, India",22.2299426,87.901444
489,Purba Medinipur,Haldia Traders Company NH41 Haldia Dock Purba Medinipur 9862477131,"Haldia Traders Company NH41 Haldia Dock Purba Medinipur 9862477131, Purba Medinipur, West Bengal, India",22.0528525,88.0805324
490,Purba Medinipur,Shree Bengal Restaurant NH41 Kolaghat Purba Medinipur 9002196937,"Shree Bengal Restaurant NH41 Kolaghat Purba Medinipur 9002196937, Purba Medinipur, West Bengal, India",22.4361033,87.5139743
491,Purba Medinipur,Indian Oil Petrol Pump Ramnagar Nandakumar Purba Medinipur 9434369085,"Indian Oil Petrol Pump Ramnagar Nandakumar Purba Medinipur 9434369085, petrol pump, Purba Medinipur, West Bengal, India",22.329796,87.339235
492,Purba Medinipur,Star India NH41 Ramnagar Purba Medinipur 9153503099,"Star India NH41 Ramnagar Purba Medinipur 9153503099, Purba Medinipur, West Bengal, India",21.6745057,87.55930839999999
493,Purba Medinipur,Maa Basantamma Filling Station Haldia Dock Purba Medinipur,"Maa Basantamma Filling Station Haldia Dock Purba Medinipur, Purba Medinipur, West Bengal, India",22.0403546,88.0869476
494,Purba Medinipur,Hotel Royal Landmark NH41 Kolaghat Purba Medinipur 9987930426,"Hotel Royal Landmark NH41 Kolaghat Purba Medinipur 9987930426, restaurant, Purba Medinipur, West Bengal, India",22.3412787,87.8676021
495,Purba Medinipur,Satyamayan Service Station Kolaghat Purba Medinipur 0322825681,"Satyamayan Service Station Kolaghat Purba Medinipur 0322825681, Purba Medinipur, West Bengal, India",22.4352325,87.8606813
496,Purba Medinipur,Gitanjali Filling Station Nandakumar Dock Kolaghat Purba Medinipur 9474759297,"Gitanjali Filling Station Nandakumar Dock Kolaghat Purba Medinipur 9474759297, Purba Medinipur, West Bengal, India",22.4352325,87.8606813
497,Purba Medinipur,Bhowmik Krishi Seva Kendra Dhankhal Panchkura Tamralip Purba Medinipur 9083505858,"Bhowmik Krishi Seva Kendra Dhankhal Panchkura Tamralip Purba Medinipur 9083505858, Purba Medinipur, West Bengal, India",22.5449258,87.66674359999999
498,Purba Medinipur,Tara Maa Fuel Station Mahisadal Haldia Road Purba Medinipur 9434386184,"Tara Maa Fuel Station Mahisadal Haldia Road Purba Medinipur 9434386184, petrol pump, Purba Medinipur, West Bengal, India",22.0728766,88.1388989
499,Purba Medinipur,Bharat Petroleum Petrol Pump Naupala Mecheda Tamralip Purba Medinipur 8672174121,"Bharat Petroleum Petrol Pump Naupala Mecheda Tamralip Purba Medinipur 8672174121, petrol pump, Purba Medinipur, West Bengal, India",22.3006732,87.9258012
500,Purba Medinipur,Emergency Fuel Station Ayapara Mecheda Purba Medinipur 8672134214,"Emergency Fuel Station Ayapara Mecheda Purba Medinipur 8672134214, petrol pump, Purba Medinipur, West Bengal, India",22.3129234,87.87204969999999
501,Purba Medinipur,Nandakumar IOC Petrol Pump Mahisadal Mecheda Purba Medinipur 9732427610,"Nandakumar IOC Petrol Pump Mahisadal Mecheda Purba Medinipur 9732427610, petrol pump, Purba Medinipur, West Bengal, India",22.185225,87.99539209999999
502,Purba Medinipur,Indian Oil Petrol Pump Near Mahisadal Tamralip Mecheda Purba Medinipur 7002157043,"Indian Oil Petrol Pump Near Mahisadal Tamralip Mecheda Purba Medinipur 7002157043, petrol pump, Purba Medinipur, West Bengal, India",22.1813597,87.9898205
503,Purba Medinipur,Potara Filling Point Jagannathpur Mahisadal Purba Medinipur,"Potara Filling Point Jagannathpur Mahisadal Purba Medinipur, Purba Medinipur, West Bengal, India",22.1859336,87.99838779999999
504,Jhargram,Guin Brothers Lodhasuli Jhargram 721513 8001200461,"Guin Brothers Lodhasuli Jhargram 721513 8001200461, Jhargram, West Bengal, India",22.3399506,87.04957929999999
505,Jhargram,Dhaba Shibu Mondal Binpur 9547698947,"Dhaba Shibu Mondal Binpur 9547698947, restaurant, Jhargram, West Bengal, India",22.5767249,86.922176
506,Jhargram,Nabo Garage Old Jhargram Opposite Ramkrishna Sarada Vidyapith 721507 9932378245,"Nabo Garage Old Jhargram Opposite Ramkrishna Sarada Vidyapith 721507 9932378245, auto repair, Jhargram, West Bengal, India",22.4271432,87.0008775
507,Jhargram,Golden Choice NH6 Barkala Jugdiha Jhargram 9903403015,"Golden Choice NH6 Barkala Jugdiha Jhargram 9903403015, Jhargram, West Bengal, India",22.6655786,86.8784835
508,Jhargram,Golden Dhaba Jamboni 9002406500,"Golden Dhaba Jamboni 9002406500, restaurant, Jhargram, West Bengal, India",22.4501766,86.89979180000002
509,Jhargram,Tinku Garage Raghunathpur Jhargram 721507 9932364211,"Tinku Garage Raghunathpur Jhargram 721507 9932364211, auto repair, Jhargram, West Bengal, India",22.4557715,86.9926881
510,Jhargram,Saren Petro Care Centre Jamda Jhargram 721507 03221259880,"Saren Petro Care Centre Jamda Jhargram 721507 03221259880, Jhargram, West Bengal, India",22.4653879,86.9961879
511,Jhargram,751 No Hotel Jamboni 9635541715,"751 No Hotel Jamboni 9635541715, restaurant, Jhargram, West Bengal, India",22.4501766,86.89979180000002
512,Jhargram,Sau Garage Raghunathpur Jhargram 721507 8972655657,"Sau Garage Raghunathpur Jhargram 721507 8972655657, auto repair, Jhargram, West Bengal, India",22.4434027,87.00097679999999
513,Jhargram,Chandan Filling Station Gojasimul Jhargram 721513 03221262220,"Chandan Filling Station Gojasimul Jhargram 721513 03221262220, Jhargram, West Bengal, India",22.3423181,87.05968159999999
514,Jhargram,Mama Hotel Gojasimul 9083577511,"Mama Hotel Gojasimul 9083577511, restaurant, Jhargram, West Bengal, India",22.3416179,87.0661727
515,Jhargram,G S Automobiles Central Bus Stand Jhargram 721507 9932826382,"G S Automobiles Central Bus Stand Jhargram 721507 9932826382, Jhargram, West Bengal, India",22.4393783,86.9922145
516,Jhargram,HP Petrol Pump  Lodhasuli Point Lodhasuli Jhargram 721513 9434320036,"HP Petrol Pump  Lodhasuli Point Lodhasuli Jhargram 721513 9434320036, petrol pump, Jhargram, West Bengal, India",22.340062,87.049584
517,Jhargram,Sriman Hotel Balibhasa 9434230957,"Sriman Hotel Balibhasa 9434230957, restaurant, Jhargram, West Bengal, India",22.2455351,87.1048702
518,Jhargram,Ignited Filling  Service Centre Pvt Ltd TATA Motors Authorized Service Centre for LCV Old Jhargram 721507 8597174667,"Ignited Filling  Service Centre Pvt Ltd TATA Motors Authorized Service Centre for LCV Old Jhargram 721507 8597174667, Jhargram, West Bengal, India",22.4261243,87.0000391
519,Jhargram,Khatua Filling Station Baligeria Kultikri Sankrail Jhargram 9437038754,"Khatua Filling Station Baligeria Kultikri Sankrail Jhargram 9437038754, Jhargram, West Bengal, India",22.1697989,87.15545399999999
520,Jhargram,Garma Garam Dhaba Gopiballavpur 9002173771  9932541101,"Garma Garam Dhaba Gopiballavpur 9002173771  9932541101, restaurant, Jhargram, West Bengal, India",22.2059482,86.89477889999999
521,Jhargram,Bhandari Automobiles Pvt Ltd Maruti Authorized Service Centre Raj Palace Road Old Jhargram 9933583519,"Bhandari Automobiles Pvt Ltd Maruti Authorized Service Centre Raj Palace Road Old Jhargram 9933583519, Jhargram, West Bengal, India",22.4303489,86.9995143
522,Jhargram,Deb  Sons Old Jhargram Jhargram 721507 9800165510,"Deb  Sons Old Jhargram Jhargram 721507 9800165510, Jhargram, West Bengal, India",22.4327313,87.0011902
523,Jhargram,New Ma Kali Hotel Gojasimul 9933925850,"New Ma Kali Hotel Gojasimul 9933925850, restaurant, Jhargram, West Bengal, India",22.3416179,87.0661727
524,Jhargram,Gopal Pal Garage Balibhasa 9775501400,"Gopal Pal Garage Balibhasa 9775501400, auto repair, Jhargram, West Bengal, India",22.2455351,87.1048702
525,Jhargram,Ramavatar Brothers Nutandihi Jhargram 721507 9847719767,"Ramavatar Brothers Nutandihi Jhargram 721507 9847719767, Jhargram, West Bengal, India",22.45334,86.9886834
526,Jhargram,Kali Mistri Tyre Repairing Gojasimul 8967736134,"Kali Mistri Tyre Repairing Gojasimul 8967736134, Jhargram, West Bengal, India",22.3416179,87.0661727
527,Jhargram,Purnima Filling Station Kanimohuli Silda Jhargram 9330095790,"Purnima Filling Station Kanimohuli Silda Jhargram 9330095790, Jhargram, West Bengal, India",22.6167778,86.8182685
528,Jhargram,Chowdhury Garage Binpur 9734818011,"Chowdhury Garage Binpur 9734818011, auto repair, Jhargram, West Bengal, India",22.5815169,86.9177213
529,Jhargram,Niharika Kishan Pariseva Nayabasan Gopiballavpur Jhargram 9679930779,"Niharika Kishan Pariseva Nayabasan Gopiballavpur Jhargram 9679930779, Jhargram, West Bengal, India",22.2059619,86.8946759
530,Jhargram,Sk Sakil Ali Jamboni 9002597479,"Sk Sakil Ali Jamboni 9002597479, Jhargram, West Bengal, India",22.4501766,86.89979180000002
531,Jhargram,Pramila Filling Station Jamda Jhargram 721507 9434691529,"Pramila Filling Station Jamda Jhargram 721507 9434691529, Jhargram, West Bengal, India",22.466757,86.9926614
532,Jhargram,Ghosh Motor Repairing Centre Gopiballavpur 9932708391,"Ghosh Motor Repairing Centre Gopiballavpur 9932708391, Jhargram, West Bengal, India",22.1894927,86.80989489999999
533,Jhargram,Suraj Service Station Balibhasa Jhargram 721513 9434544167,"Suraj Service Station Balibhasa Jhargram 721513 9434544167, Jhargram, West Bengal, India",22.2455351,87.1048702
534,Paschim Burdwan,HP Petroleum Pump 4 Point Pother Sathi Service Station Salanpur Mob9732153367,"HP Petroleum Pump 4 Point Pother Sathi Service Station Salanpur Mob9732153367, petrol pump, Paschim Burdwan, West Bengal, India",23.5295337,87.3493385
535,Paschim Burdwan,Maa Anjali Hotel Sudli More,"Maa Anjali Hotel Sudli More, restaurant, Paschim Burdwan, West Bengal, India",23.7338486,86.91596609999999
536,Paschim Burdwan,Devi Maa Auto Service Centre Siduli More Mob91537407,"Devi Maa Auto Service Centre Siduli More Mob91537407, Paschim Burdwan, West Bengal, India",23.5787432,87.1879542
537,Paschim Burdwan,Balia Pancham Auto Services Bharat Petroleum Mob7063435251,"Balia Pancham Auto Services Bharat Petroleum Mob7063435251, petrol pump, Paschim Burdwan, West Bengal, India",23.5369821,87.29374229999999
538,Paschim Burdwan,Arapandip Hotel NH2 Siduli More Mob9002266058,"Arapandip Hotel NH2 Siduli More Mob9002266058, restaurant, Paschim Burdwan, West Bengal, India",23.6579258,87.0849726
539,Paschim Burdwan,Maruti Suzuki Service Station 4 Point LK Motor Mob8436001827 9091392314,"Maruti Suzuki Service Station 4 Point LK Motor Mob8436001827 9091392314, Paschim Burdwan, West Bengal, India",23.7959239,86.8721769
540,Paschim Burdwan,Westren Motor HP Petrol Pump Jubli More,"Westren Motor HP Petrol Pump Jubli More, petrol pump, Paschim Burdwan, West Bengal, India",23.254501,87.857601
541,Paschim Burdwan,Hotel Pet Puja Rampur,"Hotel Pet Puja Rampur, restaurant, Paschim Burdwan, West Bengal, India",23.7576955,86.9989303
542,Paschim Burdwan,MJ Movers 4 Point Mob91639519,"MJ Movers 4 Point Mob91639519, Paschim Burdwan, West Bengal, India",23.7143837,86.96119619999999
543,Paschim Burdwan,Energy Fuel Station Indian Oil Mob8001174742,"Energy Fuel Station Indian Oil Mob8001174742, petrol pump, Paschim Burdwan, West Bengal, India",23.7042191,87.0809318
544,Paschim Burdwan,Maa Annapurna Hotel Rampur Mob9153822917,"Maa Annapurna Hotel Rampur Mob9153822917, restaurant, Paschim Burdwan, West Bengal, India",23.7576955,86.9989303
545,Paschim Burdwan,Shibnath Auto Services Kalla More Mob9832206689,"Shibnath Auto Services Kalla More Mob9832206689, Paschim Burdwan, West Bengal, India",23.8105088,87.3047168
546,Paschim Burdwan,Damodar Auto Ningha More Mob9475839993,"Damodar Auto Ningha More Mob9475839993, Paschim Burdwan, West Bengal, India",23.6698131,87.0341023
547,Paschim Burdwan,Goldi Dhaba Jubli More Mob8391071827,"Goldi Dhaba Jubli More Mob8391071827, restaurant, Paschim Burdwan, West Bengal, India",23.716659,86.95271249999999
548,Paschim Burdwan,Sri Ram Motor Asansol,"Sri Ram Motor Asansol, Paschim Burdwan, West Bengal, India",23.6966885,86.97964329999999
549,Paschim Burdwan,Probet Patrol Pump Punjabi More Mob9434008328,"Probet Patrol Pump Punjabi More Mob9434008328, Paschim Burdwan, West Bengal, India",23.7042191,87.0809318
550,Paschim Burdwan,Laxmi Dhaba Baki Danga Mob9382577538,"Laxmi Dhaba Baki Danga Mob9382577538, restaurant, Paschim Burdwan, West Bengal, India",23.5699832,87.2422677
551,Paschim Burdwan,Moti Auto Repairing Shop Faridpur Durgapur Mob9647631096,"Moti Auto Repairing Shop Faridpur Durgapur Mob9647631096, Paschim Burdwan, West Bengal, India",23.525629,87.3635765
552,Paschim Burdwan,Jublee Petrol Pump Jublee More Mob7781882128,"Jublee Petrol Pump Jublee More Mob7781882128, petrol pump, Paschim Burdwan, West Bengal, India",23.7160327,86.95409699999999
553,Paschim Burdwan,Roti Dhaba Baki Danga,"Roti Dhaba Baki Danga, restaurant, Paschim Burdwan, West Bengal, India",23.7114384,86.96720619999999
554,Paschim Burdwan,Nasim Auto Repairing Shop Faridpur Durgapur Mob9593664510,"Nasim Auto Repairing Shop Faridpur Durgapur Mob9593664510, Paschim Burdwan, West Bengal, India",23.5416411,87.28374649999999
555,Paschim Burdwan,Pathsaria Petrol Pump NH2 Satgram Mob9832210523,"Pathsaria Petrol Pump NH2 Satgram Mob9832210523, petrol pump, Paschim Burdwan, West Bengal, India",23.5369821,87.29374229999999
556,Paschim Burdwan,Shibam Hotel Baki Danga,"Shibam Hotel Baki Danga, restaurant, Paschim Burdwan, West Bengal, India",23.6901657,87.1821709
557,Paschim Burdwan,Munna Auto Repairing Centre Kajora More Andal Mob9563786746,"Munna Auto Repairing Centre Kajora More Andal Mob9563786746, Paschim Burdwan, West Bengal, India",23.5383533,87.2922731
558,Paschim Burdwan,MT Automobile Pump Gandhi More Durgapur 03432545411,"MT Automobile Pump Gandhi More Durgapur 03432545411, Paschim Burdwan, West Bengal, India",23.5396691,87.288564
559,Paschim Burdwan,Jalwal Dhaba Baki Danga Mob9547730604,"Jalwal Dhaba Baki Danga Mob9547730604, restaurant, Paschim Burdwan, West Bengal, India",23.6901657,87.1821709
560,Paschim Burdwan,Friends Automart NH1 More GT Road Muchipara Durgapur Mob8617367491,"Friends Automart NH1 More GT Road Muchipara Durgapur Mob8617367491, Paschim Burdwan, West Bengal, India",23.5037651,87.3534599
561,Paschim Burdwan,Saikat Automobile Pump Near Andal Airport Gopalmath Mob9434750244,"Saikat Automobile Pump Near Andal Airport Gopalmath Mob9434750244, Paschim Burdwan, West Bengal, India",23.5826482,87.22352629999999
562,Paschim Burdwan,Hotel Utsav Inn NH2 DVC More Mob9434389317,"Hotel Utsav Inn NH2 DVC More Mob9434389317, restaurant, Paschim Burdwan, West Bengal, India",23.5283305,87.311066
563,Paschim Burdwan,Harekrishna Petrol Pump IOC Andal Mob8250359576,"Harekrishna Petrol Pump IOC Andal Mob8250359576, petrol pump, Paschim Burdwan, West Bengal, India",23.5815244,87.19101839999999
564,Paschim Burdwan,Palwan Hotel J K Nagar Mob9547842235,"Palwan Hotel J K Nagar Mob9547842235, restaurant, Paschim Burdwan, West Bengal, India",23.6611554,87.0688459
565,Paschim Burdwan,Raja Petrol Pump Gandhi More Durgapur Mob9434238057,"Raja Petrol Pump Gandhi More Durgapur Mob9434238057, petrol pump, Paschim Burdwan, West Bengal, India",23.5369821,87.29374229999999
566,Paschim Burdwan,Mistru Restaurant Gopalmath Durgapur Mob8373078229,"Mistru Restaurant Gopalmath Durgapur Mob8373078229, Paschim Burdwan, West Bengal, India",23.5750602,87.2294864
567,Paschim Burdwan,Sree Hari Petrol Pump Indo American More Durgapur Mob9382232190,"Sree Hari Petrol Pump Indo American More Durgapur Mob9382232190, petrol pump, Paschim Burdwan, West Bengal, India",23.5146692,87.33374479999999
568,Paschim Burdwan,Maa Laxmi Yadav Hotel Kajora More Andal Mob9332329311 8514019231,"Maa Laxmi Yadav Hotel Kajora More Andal Mob9332329311 8514019231, restaurant, Paschim Burdwan, West Bengal, India",23.6036261,87.1688758
569,Paschim Burdwan,Gorai Fuel Centre Banskopa More near Toll Plaza Mob6294288165,"Gorai Fuel Centre Banskopa More near Toll Plaza Mob6294288165, petrol pump, Paschim Burdwan, West Bengal, India",23.4922194,87.3748016
570,Paschim Burdwan,Sonu Pahari Dadu Hotel ABL More Durgapur Mob8637508934,"Sonu Pahari Dadu Hotel ABL More Durgapur Mob8637508934, restaurant, Paschim Burdwan, West Bengal, India",23.5198619,87.3250587
571,Paschim Burdwan,MT Automobile Pump Coke Oven Gandhi More Durgapur 03432545411,"MT Automobile Pump Coke Oven Gandhi More Durgapur 03432545411, Paschim Burdwan, West Bengal, India",23.5396691,87.288564
572,Paschim Burdwan,Samthol Bishnoi Hotel,"Samthol Bishnoi Hotel, restaurant, Paschim Burdwan, West Bengal, India",23.5003033,87.3439562
573,Paschim Burdwan,Saikat Automobile Pump HP Near Andal Airport Gopalmath Mob9434750244,"Saikat Automobile Pump HP Near Andal Airport Gopalmath Mob9434750244, Paschim Burdwan, West Bengal, India",23.5826482,87.22352629999999
574,Paschim Burdwan,Rajasthan Hotel Rajbandh Durgapur Mob6394197264,"Rajasthan Hotel Rajbandh Durgapur Mob6394197264, restaurant, Paschim Burdwan, West Bengal, India",23.4889114,87.381536
575,Paschim Burdwan,Harekrishna Petrol Pump IOC Andal Mob8250359576,"Harekrishna Petrol Pump IOC Andal Mob8250359576, petrol pump, Paschim Burdwan, West Bengal, India",23.5815244,87.19101839999999
576,Paschim Burdwan,KK Punjabi Dhaba Kotu More Panagarh Mob9002714200,"KK Punjabi Dhaba Kotu More Panagarh Mob9002714200, restaurant, Paschim Burdwan, West Bengal, India",23.4316473,87.48851409999999
577,Paschim Burdwan,Sree Hari Pump Indo American More Mob9382232190,"Sree Hari Pump Indo American More Mob9382232190, Paschim Burdwan, West Bengal, India",23.5146692,87.33374479999999
578,Paschim Burdwan,Mistra Restaurant Mob8373078229,"Mistra Restaurant Mob8373078229, Paschim Burdwan, West Bengal, India",23.6901657,87.1821709
579,Paschim Burdwan,Tyre Repairing Shop Gandhi More Mob8609292249,"Tyre Repairing Shop Gandhi More Mob8609292249, Paschim Burdwan, West Bengal, India",23.5396691,87.288564
580,Paschim Burdwan,Gorai Fuel Centre near Toll Tax Banskopa Mob6294288165,"Gorai Fuel Centre near Toll Tax Banskopa Mob6294288165, petrol pump, Paschim Burdwan, West Bengal, India",23.4922194,87.3748016
581,Paschim Burdwan,Maa Laxmi Yadav Hotel Kajora Mob9332329311 8514019231,"Maa Laxmi Yadav Hotel Kajora Mob9332329311 8514019231, restaurant, Paschim Burdwan, West Bengal, India",23.6036261,87.1688758
582,Paschim Burdwan,Nasim Auto Repairing Faridpur Mob9593664510,"Nasim Auto Repairing Faridpur Mob9593664510, Paschim Burdwan, West Bengal, India",23.5416411,87.28374649999999
583,Paschim Burdwan,RK Pump Darjeeling More Mob8609811038,"RK Pump Darjeeling More Mob8609811038, Paschim Burdwan, West Bengal, India",23.4531358,87.4486867
584,Paschim Burdwan,Sonu Pahari Hotel Indo American More Mob8637508934,"Sonu Pahari Hotel Indo American More Mob8637508934, restaurant, Paschim Burdwan, West Bengal, India",23.5146692,87.33374479999999
585,Paschim Burdwan,Moti Auto Repairing Faridpur Mob9647631096,"Moti Auto Repairing Faridpur Mob9647631096, Paschim Burdwan, West Bengal, India",23.5439884,87.30120869999999
586,Paschim Burdwan,Raja Petrol Pump Gandhi More Mob9434238057,"Raja Petrol Pump Gandhi More Mob9434238057, petrol pump, Paschim Burdwan, West Bengal, India",23.7963061,87.4946116
587,Paschim Burdwan,Samthal Bishnoi Hotel Rajasthan Hotel Rajbandh Mob6394197264,"Samthal Bishnoi Hotel Rajasthan Hotel Rajbandh Mob6394197264, restaurant, Paschim Burdwan, West Bengal, India",23.4767657,87.3934761
588,Paschim Burdwan,Tanu Automobiles Faridpur Mob9434132702,"Tanu Automobiles Faridpur Mob9434132702, Paschim Burdwan, West Bengal, India",23.5422798,87.28278949999999
589,Paschim Burdwan,AMPM Pump Domra near 4th Mile Mob9434010551,"AMPM Pump Domra near 4th Mile Mob9434010551, Paschim Burdwan, West Bengal, India",23.5254933,87.4628736
590,Paschim Burdwan,KK Punjabi Dhaba Kotu More Panagarh Mob9002714200,"KK Punjabi Dhaba Kotu More Panagarh Mob9002714200, restaurant, Paschim Burdwan, West Bengal, India",23.4316473,87.48851409999999
591,Paschim Burdwan,Munna Auto Repairing Kajora Mob9563786746,"Munna Auto Repairing Kajora Mob9563786746, Paschim Burdwan, West Bengal, India",23.6122328,87.14727649999999
592,Paschim Burdwan,Balaji Pump Domra near 4th Mile Mob7903637030,"Balaji Pump Domra near 4th Mile Mob7903637030, Paschim Burdwan, West Bengal, India",23.5254933,87.4628736
593,Paschim Burdwan,Ghosh Dhaba Trilokchandrapur near Guha Service Station Indian Oil Pump Mob9933421104,"Ghosh Dhaba Trilokchandrapur near Guha Service Station Indian Oil Pump Mob9933421104, restaurant, Paschim Burdwan, West Bengal, India",23.5156831,87.4534518
594,Paschim Burdwan,Guha Pump Trilokchandrapur Mob9433201363,"Guha Pump Trilokchandrapur Mob9433201363, Paschim Burdwan, West Bengal, India",23.5156831,87.4534518
595,Paschim Burdwan,Raja Dhaba Piyariganj Panagarh Morgram Highway Mob8348369832,"Raja Dhaba Piyariganj Panagarh Morgram Highway Mob8348369832, restaurant, Paschim Burdwan, West Bengal, India",23.546132,87.4810125
596,Paschim Burdwan,Sundaram Dhaba Dangal Panagarh State Highway Mob7718287487,"Sundaram Dhaba Dangal Panagarh State Highway Mob7718287487, restaurant, Paschim Burdwan, West Bengal, India",23.9887339,87.5697131
597,Paschim Burdwan,Hotel Paramita Dangal Basudha Panagarh State Highway,"Hotel Paramita Dangal Basudha Panagarh State Highway, restaurant, Paschim Burdwan, West Bengal, India",23.6067945,87.5252099
598,Darjeeling,Maheswari Auto Service Lebong Cart Rd 2253239,"Maheswari Auto Service Lebong Cart Rd 2253239, Darjeeling, West Bengal, India",27.0539327,88.2643037
599,Darjeeling,Kurseong Tourist Lodge 03542345608,"Kurseong Tourist Lodge 03542345608, Darjeeling, West Bengal, India",26.8856253,88.27774389999999
600,Darjeeling,Rangeet Auto Service HC Rd 9832068361,"Rangeet Auto Service HC Rd 9832068361, Darjeeling, West Bengal, India",26.890575,88.2767418
601,Darjeeling,Ganeshilal  Sons Lochnagar Rd 9932039582,"Ganeshilal  Sons Lochnagar Rd 9932039582, Darjeeling, West Bengal, India",27.0391999,88.2638789
602,Darjeeling,Santa Banta Dhaba Batasia Loop West Point 9593300477,"Santa Banta Dhaba Batasia Loop West Point 9593300477, restaurant, Darjeeling, West Bengal, India",27.0164915,88.2464589
603,Darjeeling,Beekay Auto Service HC Rd 03532777263,"Beekay Auto Service HC Rd 03532777263, Darjeeling, West Bengal, India",26.890575,88.2767418
604,Darjeeling,Sailung Auto Service 13A Hill Cart Rd Batasia Ghum 9832041130,"Sailung Auto Service 13A Hill Cart Rd Batasia Ghum 9832041130, Darjeeling, West Bengal, India",27.0152373,88.2481268
605,Darjeeling,Shimla Restaurant Goenka Rd 9233827030,"Shimla Restaurant Goenka Rd 9233827030, Darjeeling, West Bengal, India",27.0406745,88.2637633
606,Darjeeling,RN Agarwal  Sons HC Rd Dali 9434048886,"RN Agarwal  Sons HC Rd Dali 9434048886, Darjeeling, West Bengal, India",26.890575,88.2767418
607,Darjeeling,Glenarys Restaurant Nehru Rd 9234517819,"Glenarys Restaurant Nehru Rd 9234517819, Darjeeling, West Bengal, India",27.0430162,88.26694529999999
608,Darjeeling,NC Prem Kumar  Sons 799 HC Rd 9434060183,"NC Prem Kumar  Sons 799 HC Rd 9434060183, Darjeeling, West Bengal, India",26.890575,88.2767418
609,Darjeeling,Goenka Petrol Pump Goenka Rd 9593979992,"Goenka Petrol Pump Goenka Rd 9593979992, petrol pump, Darjeeling, West Bengal, India",27.0406896,88.2639942
610,Darjeeling,Plain View Auto Service HC Rd Kurseong 9832338137,"Plain View Auto Service HC Rd Kurseong 9832338137, Darjeeling, West Bengal, India",26.890575,88.2767418
611,Darjeeling,Shaktidevi Enterprise Pulbazar Bijanbari 983254497,"Shaktidevi Enterprise Pulbazar Bijanbari 983254497, Darjeeling, West Bengal, India",27.0751866,88.20015430000001
